,itemid,num_patients,label,ratio
564,1863,1,HFO-FiO2,9.279020135473695e-05
2277,3264,1,MULTI PODUS SPLINTS,9.279020135473695e-05
565,1864,1,HFO-Max mean airway,9.279020135473695e-05
566,1865,1,HFO-Min mean airway,9.279020135473695e-05
568,1871,1,versed 400mg/100ml,9.279020135473695e-05
570,1874,1,methadone,9.279020135473695e-05
572,1878,1,methylprednisolone,9.279020135473695e-05
574,1883,1,Spont Minute vols,9.279020135473695e-05
576,1886,1,dextrose,9.279020135473695e-05
577,1887,1,Neo 120mg/250ml,9.279020135473695e-05
578,1888,1,pitressin u/hr,9.279020135473695e-05
2285,3347,1,Calcium Gluconate,9.279020135473695e-05
2283,3274,1,domeboro soaks,9.279020135473695e-05
2281,3270,1,aprotinin ml/hr,9.279020135473695e-05
2279,3268,1,INSP TIME,9.279020135473695e-05
2232,3191,1,DEFLATE RECTAL TUBE,9.279020135473695e-05
2231,3190,1,high  minute vol,9.279020135473695e-05
2230,3189,1,High Min. Vol,9.279020135473695e-05
2172,3068,1,High Pressure Limit,9.279020135473695e-05
2186,3095,1,(R) FEM ART,9.279020135473695e-05
2185,3094,1,(L) FEM ART,9.279020135473695e-05
2184,3084,1,photosensitive prec,9.279020135473695e-05
2183,3083,1,spont Tidal volumes,9.279020135473695e-05
2181,3081,1,SPONT TV'S,9.279020135473695e-05
2180,3079,1,high volume,9.279020135473695e-05
2179,3077,1,Migh Min Volume,9.279020135473695e-05
2178,3075,1,calTIBC  264-432,9.279020135473695e-05
2177,3074,1,TRF   200-400,9.279020135473695e-05
2176,3072,1,IRON  45-160,9.279020135473695e-05
2175,3071,1,ACE WRAP B LEGS,9.279020135473695e-05
2174,3070,1,Nicardipine (mg/h),9.279020135473695e-05
2173,3069,1,ART R Groin,9.279020135473695e-05
2170,3066,1,albumin,9.279020135473695e-05
2229,3184,1,Neo mcg/kg/min,9.279020135473695e-05
2169,3063,1,High MV Limits,9.279020135473695e-05
2168,3061,1,VCO2,9.279020135473695e-05
2167,3060,1,RQ,9.279020135473695e-05
2166,3059,1,REE,9.279020135473695e-05
2161,3049,1,spont Ve,9.279020135473695e-05
2160,3048,1,PEJ CARE TID,9.279020135473695e-05
2159,3047,1,BEDBATH/SHAVED,9.279020135473695e-05
2158,3045,1,SPONT VT,9.279020135473695e-05
2157,3044,1,10% ETOH CC/HR,9.279020135473695e-05
2156,3043,1,RIGHT FEM ABP,9.279020135473695e-05
2155,3042,1,LEFT FEM ABP,9.279020135473695e-05
2154,3041,1,lt arm sling,9.279020135473695e-05
2153,3037,1,THAM,9.279020135473695e-05
2189,3101,1,High Minute volume,9.279020135473695e-05
2190,3105,1,HIGH MIN.VOL.,9.279020135473695e-05
2191,3106,1,alcohol gtt,9.279020135473695e-05
2192,3107,1,INS time,9.279020135473695e-05
2228,3183,1,APRV T-LOW,9.279020135473695e-05
2227,3182,1,APRV T-HI,9.279020135473695e-05
2226,3181,1,APRV P-LOW,9.279020135473695e-05
2225,3180,1,APRV P-HI,9.279020135473695e-05
2224,3179,1,1:1 Sitter,9.279020135473695e-05
2223,3178,1,right femoral aline,9.279020135473695e-05
2222,3177,1,left fem. aline,9.279020135473695e-05
2221,3176,1,Nicardip.mcg/kg/min,9.279020135473695e-05
2220,3174,1,Labetalol mcg/kg/min,9.279020135473695e-05
2219,3172,1,right groin sheath,9.279020135473695e-05
2216,3167,1,Drive Pres,9.279020135473695e-05
2215,3161,1,Hi Minute Volume,9.279020135473695e-05
2211,3138,1,Visual field checkR),9.279020135473695e-05
2210,3137,1,Visual Field CheckL),9.279020135473695e-05
2209,3136,1,Tongue midline,9.279020135473695e-05
2207,3128,1,BRACHIAL S/D,9.279020135473695e-05
2206,3127,1,Sitter at bedside.,9.279020135473695e-05
2204,3125,1,NICARDIPINE 5-15MG/H,9.279020135473695e-05
2203,3122,1,Apnea,9.279020135473695e-05
2202,3121,1,himv,9.279020135473695e-05
2201,3118,1,THORACIC EXTENSION,9.279020135473695e-05
2200,3115,1,PCV Total Pressure,9.279020135473695e-05
2197,3112,1,epinephrine mcg/min,9.279020135473695e-05
2196,3111,1,cpap level,9.279020135473695e-05
2195,3110,1,bicarb drip 200/200,9.279020135473695e-05
2194,3109,1,Sodium Bicarb,9.279020135473695e-05
2193,3108,1,PA PRESSURE,9.279020135473695e-05
1980,7958,1,Amiodorone mg/hr,9.279020135473695e-05
1979,7949,1,Calcium for CVVH,9.279020135473695e-05
1978,7948,1,30mmol NAPHOS,9.279020135473695e-05
598,1936,1,5. Auditory Disturb.,9.279020135473695e-05
1787,7000,1,ideal body weight,9.279020135473695e-05
1785,735,1,Wound Care,9.279020135473695e-05
585,1903,1,OOB TO CHAIR,9.279020135473695e-05
587,1907,1,PAsat,9.279020135473695e-05
589,1914,1,Cpap,9.279020135473695e-05
590,1917,1,Urine Na+,9.279020135473695e-05
591,1918,1,Urine Osm,9.279020135473695e-05
592,1919,1,Urine creat,9.279020135473695e-05
593,1920,1,GT Care,9.279020135473695e-05
594,1932,1,1. Nausea and Vomit.,9.279020135473695e-05
595,1933,1,2.Tremor,9.279020135473695e-05
596,1934,1,3.Paroxysmal Sweats,9.279020135473695e-05
597,1935,1,4. Anxiety,9.279020135473695e-05
599,1937,1,6. Agitation,9.279020135473695e-05
1789,7015,1,ECMO FLOW RATE,9.279020135473695e-05
600,1938,1,7. Tactile Disturb.,9.279020135473695e-05
601,1939,1,8. Visual Disturb.,9.279020135473695e-05
602,1940,1,9. H/A Head fullness,9.279020135473695e-05
603,1941,1,Total CIWA,9.279020135473695e-05
604,1942,1,INO Tank Press,9.279020135473695e-05
605,1944,1,Coccyx w->d drsg chg,9.279020135473695e-05
606,1945,1,LLcalf w->d drsg chg,9.279020135473695e-05
607,1946,1,fsbs,9.279020135473695e-05
609,1955,1,Xygris,9.279020135473695e-05
610,1960,1,High Min. Vol.,9.279020135473695e-05
612,1964,1,Camino Monitor,9.279020135473695e-05
614,1966,1,HI MV Alarm,9.279020135473695e-05
615,1968,1,Verapamil,9.279020135473695e-05
1788,7002,1,LUE fistula thrill,9.279020135473695e-05
1790,7018,1,ecmo fio2,9.279020135473695e-05
1977,7928,1,glucagon mg/hr,9.279020135473695e-05
1809,7090,1,Right pedal pulse,9.279020135473695e-05
1826,7133,1,abd pressure,9.279020135473695e-05
1825,7132,1,mucomyst mg/kg/hr,9.279020135473695e-05
1824,7128,1,He tank pressure,9.279020135473695e-05
1823,7121,1,TUBE feed sugar levl,9.279020135473695e-05
1822,7120,1,OGT Sugar level,9.279020135473695e-05
1821,7118,1,Trache,9.279020135473695e-05
1820,7116,1,Rt ICP,9.279020135473695e-05
1819,7112,1,PAPAVERINE MG/HR,9.279020135473695e-05
1818,7111,1,papaperine,9.279020135473695e-05
1816,7107,1,Acetylcysteine mg/hr,9.279020135473695e-05
1813,7094,1,low IP,9.279020135473695e-05
1812,7093,1,av fistula,9.279020135473695e-05
1810,7091,1,P5,9.279020135473695e-05
1808,7089,1,P4,9.279020135473695e-05
1791,7020,1,P-HI (APRV),9.279020135473695e-05
1807,7085,1,driving pr,9.279020135473695e-05
1806,7082,1,Acetylcysreine,9.279020135473695e-05
1805,7081,1,InExsufflator,9.279020135473695e-05
1804,7070,1,P2,9.279020135473695e-05
1803,7063,1,VENOUS SAT,9.279020135473695e-05
1802,7061,1,left nephrostomy,9.279020135473695e-05
1801,7060,1,Cont. EEG,9.279020135473695e-05
1800,7044,1,tof,9.279020135473695e-05
1796,7026,1,PTPinsp,9.279020135473695e-05
1795,7025,1,PTPEXP,9.279020135473695e-05
1794,7023,1,T-LO (APRV),9.279020135473695e-05
1793,7022,1,T-HI (APRV),9.279020135473695e-05
1792,7021,1,P-LO (APRV),9.279020135473695e-05
616,1971,1,Oral drng,9.279020135473695e-05
617,1975,1,apnea time interval,9.279020135473695e-05
619,1978,1,high me alarm,9.279020135473695e-05
1576,1605,1,METHYLPRED 450MG/HR,9.279020135473695e-05
1601,1638,1,cortisol,9.279020135473695e-05
1599,1636,1,Lavage,9.279020135473695e-05
1598,1635,1,HIGH Resp Rate,9.279020135473695e-05
1597,1634,1,lactated ringers,9.279020135473695e-05
1594,1631,1,High/MIN/VENT,9.279020135473695e-05
1588,1620,1,L foot CSM check,9.279020135473695e-05
1586,1618,1,high tidal vol,9.279020135473695e-05
1585,1617,1,peripad change,9.279020135473695e-05
1581,1613,1,Pres. Low,9.279020135473695e-05
1580,1612,1,Pres. High,9.279020135473695e-05
1579,1611,1,I time,9.279020135473695e-05
1578,1608,1,air mattress,9.279020135473695e-05
1577,1606,1,spinal precautions,9.279020135473695e-05
1575,1604,1,HI/Minute/Vol/,9.279020135473695e-05
1694,1791,1,multi-podis boot,9.279020135473695e-05
1574,1603,1,multi podis boots,9.279020135473695e-05
1572,1601,1,C.C.O,9.279020135473695e-05
1566,1590,1,disconnect alarm,9.279020135473695e-05
1565,1588,1,min vol,9.279020135473695e-05
1564,1587,1,xigris mg/hr,9.279020135473695e-05
1562,1585,1,T lo,9.279020135473695e-05
1560,1583,1,P lo,9.279020135473695e-05
1557,1580,1,HI/Minute/Volume,9.279020135473695e-05
1555,1577,1,high minute vent,9.279020135473695e-05
1554,1576,1,automatic tube com,9.279020135473695e-05
1552,1571,1,ABG,9.279020135473695e-05
1550,1569,1,high min vol.,9.279020135473695e-05
1545,1562,1,High Minute Ventil.,9.279020135473695e-05
1604,1641,1,high min. volume,9.279020135473695e-05
1605,1647,1,coccyx dsg change,9.279020135473695e-05
1607,1649,1,Hi MV Alarm Set,9.279020135473695e-05
1610,1652,1,MP boots,9.279020135473695e-05
1693,1785,1,bed alarm on,9.279020135473695e-05
1691,1771,1,Cisatricurium,9.279020135473695e-05
1687,1745,1,Passey Muir valve,9.279020135473695e-05
1684,1741,1,Auto Tube Comp,9.279020135473695e-05
1683,1740,1,R rad pulse,9.279020135473695e-05
1680,1736,1,hi/min/vent,9.279020135473695e-05
1676,1731,1,drive P.,9.279020135473695e-05
1675,1728,1,nebulizer,9.279020135473695e-05
1674,1727,1,TDISCONNECT,9.279020135473695e-05
1667,1716,1,hand mitts,9.279020135473695e-05
1666,1715,1,Nicardipine mg/hr,9.279020135473695e-05
1665,1714,1,Nicardipine HCl,9.279020135473695e-05
1664,1713,1,Dexmedetomine HCl,9.279020135473695e-05
620,1980,1,cast /splint r leg,9.279020135473695e-05
621,1981,1,HighMV Alarm,9.279020135473695e-05
623,1984,1,abd/bldr press,9.279020135473695e-05
624,1987,1,glucagon,9.279020135473695e-05
626,1991,1,pronator drift,9.279020135473695e-05
628,1998,1,Facial Droop,9.279020135473695e-05
1648,1693,1,check for pulsus q4h,9.279020135473695e-05
1641,1686,1,Hi insp. pressure,9.279020135473695e-05
1636,1680,1,flush catheter,9.279020135473695e-05
1629,1672,1,MEAN AIRWAY PRESS,9.279020135473695e-05
1627,1670,1,driveP,9.279020135473695e-05
1618,1660,1,High Tidal volume,9.279020135473695e-05
1615,1657,1,Pressw High,9.279020135473695e-05
1614,1656,1,Press Low,9.279020135473695e-05
1827,7146,1,Oxygen #3,9.279020135473695e-05
582,1898,1,pantoprazole,9.279020135473695e-05
1829,7158,1,AMIODARONE CC/HR,9.279020135473695e-05
1922,7607,1,Tranpul. Insp Hold,9.279020135473695e-05
1936,7680,1,IoCa,9.279020135473695e-05
1935,7675,1,Traction amt (lbs),9.279020135473695e-05
1934,7671,1,foley size,9.279020135473695e-05
1933,7655,1,security,9.279020135473695e-05
1931,7646,1,Nailbed circulation,9.279020135473695e-05
1930,7645,1,Central line SVO2,9.279020135473695e-05
1929,7643,1,RVSYSTOLIC,9.279020135473695e-05
1928,7642,1,RV DIAST,9.279020135473695e-05
1927,7639,1,T disconnect,9.279020135473695e-05
1926,7615,1,seizure pads on bed,9.279020135473695e-05
1925,7614,1,ngt residual,9.279020135473695e-05
1924,7610,1,cardiac index      o,9.279020135473695e-05
1923,7608,1,Transpul. End Exhal.,9.279020135473695e-05
1921,7601,1,rotation on,9.279020135473695e-05
1904,7541,1,insp pressure      e,9.279020135473695e-05
1920,7600,1,NECK GIRTH (cm),9.279020135473695e-05
1919,7597,1,PRBC,9.279020135473695e-05
1918,7594,1,OGT residual,9.279020135473695e-05
1917,7592,1,Solumedrol cc/h,9.279020135473695e-05
1916,7589,1,podus boot,9.279020135473695e-05
1914,7582,1,Bed rotation.,9.279020135473695e-05
1913,7579,1,rotation mode on   d,9.279020135473695e-05
1912,7574,1,lumbar pressure,9.279020135473695e-05
1911,7571,1,QTC measurement,9.279020135473695e-05
1910,7570,1,FIO2 SET,9.279020135473695e-05
1909,7568,1,L arm: thrill/bruit,9.279020135473695e-05
1908,7565,1,Cont EEG,9.279020135473695e-05
1907,7551,1,L.ARM ELEVATION,9.279020135473695e-05
1937,7689,1,trach tube mark,9.279020135473695e-05
1938,7692,1,Bivona mark,9.279020135473695e-05
1939,7694,1,fliud bolus,9.279020135473695e-05
1940,7699,1,HICCUPS,9.279020135473695e-05
1975,7919,1,Tdisconnect,9.279020135473695e-05
581,1896,1,MPB,9.279020135473695e-05
1972,7909,1,VAP mouth,9.279020135473695e-05
1970,7907,1,bed roation,9.279020135473695e-05
1969,7901,1,T Disconnect,9.279020135473695e-05
1967,7885,1,Glucagon infusion,9.279020135473695e-05
1965,7861,1,EEG/Cont,9.279020135473695e-05
1963,7850,1,Heliox tank PSI,9.279020135473695e-05
1962,7847,1,SVR/PVR ratio,9.279020135473695e-05
1961,7845,1,I time set,9.279020135473695e-05
1960,7837,1,Femoral Compartment,9.279020135473695e-05
1959,7831,1,PASSy MUir valve,9.279020135473695e-05
1958,7826,1,IVPPI,9.279020135473695e-05
1957,7822,1,genta irrig cc/hr,9.279020135473695e-05
1956,7808,1,art #3,9.279020135473695e-05
1954,7778,1,Ptp Insp.,9.279020135473695e-05
1953,7777,1,Ptp Exp.,9.279020135473695e-05
1952,7773,1,D50 amp bolus,9.279020135473695e-05
1951,7771,1,AUTO-ROTATION,9.279020135473695e-05
1950,7767,1,LUE elevated,9.279020135473695e-05
1947,7746,1,valproate Level,9.279020135473695e-05
1946,7743,1,ACETYLCYSTEINE MG/HR,9.279020135473695e-05
1945,7737,1,Bivona positin 10,9.279020135473695e-05
1944,7732,1,Right leg straight,9.279020135473695e-05
1943,7731,1,Femoral site,9.279020135473695e-05
1942,7730,1,RT AV thrill/bruit,9.279020135473695e-05
1941,7709,1,L heel protect boot,9.279020135473695e-05
1905,7544,1,evd,9.279020135473695e-05
1903,7540,1,expir pressure,9.279020135473695e-05
1831,7179,1,right leg drsg,9.279020135473695e-05
1849,7263,1,Driving Press,9.279020135473695e-05
1867,7353,1,P.high,9.279020135473695e-05
1866,7352,1,DRIVING  PRESSURE,9.279020135473695e-05
1865,7351,1,residual,9.279020135473695e-05
1864,7345,1,D5 1/2ns w/20meq kcl,9.279020135473695e-05
1863,7341,1,Vasopressin  u/hr,9.279020135473695e-05
1862,7339,1,leech therapy,9.279020135473695e-05
1861,7338,1,Domeboro soak,9.279020135473695e-05
1860,7337,1,Insp. time,9.279020135473695e-05
1859,7327,1,Passimier valve,9.279020135473695e-05
1856,7293,1,VENOUS O2 SAT,9.279020135473695e-05
1855,7289,1,thigh measurement,9.279020135473695e-05
1854,7287,1,pigtail dsg change,9.279020135473695e-05
1851,7269,1,Bed Rotation Right _,9.279020135473695e-05
1848,7262,1,Urine PH,9.279020135473695e-05
1902,7532,1,T  high,9.279020135473695e-05
1847,7258,1,RLE ELEVATED,9.279020135473695e-05
1846,7246,1,Cuff pres.,9.279020135473695e-05
1845,7245,1,CALCIUM GLUC ML/HR,9.279020135473695e-05
1844,7243,1,R ax fem bpg pulse,9.279020135473695e-05
1843,7242,1,fem/fem bpg,9.279020135473695e-05
1842,7241,1,spinal pse.,9.279020135473695e-05
1841,7235,1,Drivng press,9.279020135473695e-05
1840,7234,1,t-low,9.279020135473695e-05
1838,7229,1,low Vt,9.279020135473695e-05
1837,7227,1,TLow,9.279020135473695e-05
1835,7225,1,PLow,9.279020135473695e-05
1833,7185,1,lt av fistula bruit,9.279020135473695e-05
1832,7182,1,thigh circ,9.279020135473695e-05
1868,7354,1,P.low,9.279020135473695e-05
1869,7355,1,T. high,9.279020135473695e-05
1870,7356,1,T. low,9.279020135473695e-05
1871,7359,1,nasal irrigation TID,9.279020135473695e-05
1901,7524,1,aprv phigh,9.279020135473695e-05
1900,7516,1,t discon,9.279020135473695e-05
1899,7504,1,Driv pressure,9.279020135473695e-05
1898,7499,1,MINERVA BRACE,9.279020135473695e-05
1897,7493,1,t-Hi,9.279020135473695e-05
1896,7474,1,trach mark,9.279020135473695e-05
1895,7470,1,Startle Reflex,9.279020135473695e-05
1894,7469,1,Methylprednisolone,9.279020135473695e-05
1893,7464,1,Discon,9.279020135473695e-05
1892,7462,1,Tl,9.279020135473695e-05
1891,7461,1,Th,9.279020135473695e-05
1890,7460,1,Pl,9.279020135473695e-05
1889,7459,1,Ph,9.279020135473695e-05
1888,7458,1,ICE PACKS PERINEAL,9.279020135473695e-05
1886,7453,1,bear hugger,9.279020135473695e-05
1885,7449,1,ECMO flow,9.279020135473695e-05
1884,7443,1,Bed Rotation.,9.279020135473695e-05
1883,7440,1,walking o2 sat,9.279020135473695e-05
1882,7439,1,walking hr,9.279020135473695e-05
1881,7435,1,Cyclosporine   mg/hr,9.279020135473695e-05
1880,7425,1,Solu-medrol mg/hr,9.279020135473695e-05
1879,7402,1,fi02 set,9.279020135473695e-05
1878,7397,1,Ace wrap on left fot,9.279020135473695e-05
1877,7391,1,Rotation On/Off,9.279020135473695e-05
1876,7385,1,bivona trach measure,9.279020135473695e-05
1874,7375,1,other,9.279020135473695e-05
1873,7364,1,I/S,9.279020135473695e-05
1815,7096,1,suicide precautions,9.279020135473695e-05
